uid,title,slug,alias,published date,all tags,publish,make discoverable,is page,content,canonical url,meta description,meta image,lang,class name,first published at
IrEyBzSidETNeNMuXJbK,Aderlass,aderlass,2025/03/07/aderlass,2025-03-06T23:00:00+00:00,"[""fotos""]",True,False,False,"![Mein Arm liegt auf der Stütze beim Blutspenden](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/ac99e4b9c5c4e911.webp)
",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/ac99e4b9c5c4e911.webp,de,fotos,2025-03-06T23:00:00+00:00
TTpKTrauGxGMNwWRdTsc,"Guten Morgen, Munich Party-People!",guten-morgen-munich-party-people,2025/03/29/guten-morgen-party-munich,2025-03-28T23:00:00+00:00,"[""blog"", ""partypeople"", ""strangeworld"", ""unterwegs""]",True,True,False,"Uff! Das war ein langer Abend mit einigen Cocktails, ein bisschen Hard-Rock, viel zu viel Schlager und ein paar echt schrägen Vögeln.

![Nachtaufnahme des Eingangs zum ""WERKSVIERTEL MITTE"". Ein großes, gelb leuchtendes Schild überspannt eine Treppe, die zu einem geschlossenen/dunklen Bereich führt. Der Boden ist nass und reflektiert das Licht.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/9c593d10c8.webp)

![Ein Mann in einem hautengen, hellgrünen Ganzkörperanzug, mit weißer Flauschperücke und futuristischer Sonnenbrille, kniet posierend vor dem Eingang eines Restaurants/einer Bar mit roter und oranger Beleuchtung. Er trägt weiße Sandalen mit der Aufschrift ""Petsi Pun"".](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/791f4fe64a.webp)

![Schwarz-weißes Bild, das zwei Sticker auf weißen quadratischen Fliesen zeigt: Oben ein großer schwarzer Aufkleber mit weißer Schrift ""ANTI FÜ"" und darunter ein kleinerer, rechteckiger schwarzer Aufkleber mit weißer Schrift ""EINGETRAGENER VEREIN"". Die Fliesen sind teilweise mit Comic-Streifen beklebt.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/f28081473f.webp)",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/9c593d10c8.webp,de,,2025-03-28T23:00:00+00:00
xhIggELbwGafJnrXXUUy,Saatkrähenkonzert im Erdinger Stadtpark,saatkrahenkonzert-im-erdinger-stadtpark,2025/04/05/saatkrhenkonzert-im-erdinger-stadtpark,2025-04-04T22:00:00+00:00,"[""fotos""]",True,False,False,"![Blick von unten in den Himmel durch die Äste kahler Bäume. Die dunkelbraunen oder schwarzen Äste bilden Silhouetten gegen einen hellblauen Himmel mit vereinzelten, dünnen weißen Wolken. Einige Bäume haben dichte Vogelnester in den Kronen.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/image-1.webp)

Ich frage mich ja ernsthaft wie die Anwohner das aushalten. Die Krähen sind wirklich das ganze Jahr hier. Das Geschrei ist also nicht nur irgendeine verträumte Herbstromantik.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/image-1.webp,de,fotos,2025-04-04T22:00:00+00:00
bLFmvfwGqwCTEKXSpfGc,Festlicher Anblick,festlicher-anblick,,2025-12-04T21:37:00+00:00,"[""fotos""]",True,False,False,"![Ein festlich beleuchteter Weihnachtsbaum steht neben der beleuchteten Alexander-Newski-Kathedrale in Sofia.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/img_8510.webp)

Festlicher Blick auf die [Alexander-Newski-Kathedrale](https://de.wikipedia.org/wiki/Alexander-Newski-Kathedrale_(Sofia)) in Sofia. ",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/img_8510.webp,de,fotos,2025-12-04T21:37:00+00:00
urYxhipRaABJcNNvyIuo,Die Legende der Titanic (★★☆☆☆),die-legende-der-titanic,2025/06/01/die-legende-der-titanic,2025-05-31T22:00:00+00:00,"[""ausstellung"", ""blog""]",True,True,False,"Meine Frau ist wahrscheinlich der größte Titanic-Fan auf diesem Planeten. Den Film hat sie sage und schreibe 27 Mal gesehen. Als Überraschung habe ich einfach mal Tickets für [Die Legende der Titanic](https://titanic-immersiv.com/muenchen/) besorgt. Ganz spontan ging es heute auf die andere Seite von München.

Die Ausstellung zeigt eine überschaubare Anzahl an originalen Artefakten von Bord der Titanic sowie einige Requisiten aus dem berühmten [Film von 1997](https://de.wikipedia.org/wiki/Titanic_(1997)) der den Hype um das Unglück wohl erst zementiert hat.

![Eine Vitrine mit nachgebildetem Porzellan, Besteck und Glaswaren der Ersten Klasse der White Star Line der Titanic. Im Hintergrund sind gerahmte Exponate und Informationstafeln zu sehen.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-1.webp)

![Eine Vitrine mit nachgebildeten Artefakten der Titanic, einschließlich einer historischen Schwimmweste, einer blauen Schiffsbauzeichnung und Besteck. Ein kleines Schild trägt die Aufschrift ""S.S. TITANIC"".](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-5.webp)

![Ein Nachbau eines weißen Rettungsbootes, beschriftet mit ""LIVERPOOL"" an der Seite, ausgestellt in einem abgedunkelten Ausstellungsraum.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-4.webp)

Das große Versprechen der Ausstellung ist ein immersives Erlebnis, also ein Eintauchen in Zeit und Raum. Der erste Raum mit VR-Headsets ist allerdings eher ernüchternd. Die Brillen waren verschmiert, der Akku meldete sich schon nach wenigen Minuten mit einem Warnhinweis. Ich war offenbar nicht der Einzige mit Problemen. Andere Besucher unterhielten sich später hörbar enttäuscht über ähnliche Erfahrungen.

![Eine Gruppe von Menschen sitzt in bequemen Stühlen in einem dunkelblauen Raum mit Neonröhren und trägt VR-Brillen für eine immersive Erfahrung in der Titanic-Ausstellung.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-2.webp)

Auch die begleitende AR-App funktionierte bei mir an keinem der vorgesehenen Punkte. Über das Scannen des Gegenstands bin ich leider auch mit viel Geduld nicht hinaus gekommen.

![Ein Smartphone-Bildschirm zeigt eine Augmented-Reality-Anwendung für die Titanic-Ausstellung mit einem leuchtenden, blauen Eisberg. Ein Text fordert den Benutzer auf: ""Scan the tip of the iceberg.""](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-ar-app.webp)

Mein persönliches Highlight war dann ein rund [zehnminütiger 360°-Film](https://www.youtube.com/watch?v=hNtvXSgtOnI), den man im Sitzen erlebt. Hier stimmt die Atmosphäre, die Projektionen sind gut gemacht. Man ist quasi dabei, wenn die Titanic gebaut und vom Stapel gelassen wird. Und man „geht“ quasi auch mit ihr unter. Das ist ganz gelungen inszeniert, erinnert aber eher an ein Computerspiel als eine realistische Darstellung.

![Besucher sitzen in einer Reihe auf weißen Hockern vor einer großen Wand, die mit reproduzierten Zeitungsausschnitten über den Untergang der Titanic tapeziert ist, mit der Schlagzeile: ""TITANIC RAMS ICEBERG; 1470 PASSENGER DEAD"".](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-6.webp)

![Eine immersive, großformatige Projektion der Unterwasserwelt mit einem Wal, Fischen und dem Wrack der Titanic, die von Besuchern betrachtet wird, die auf weißen Würfelhockern sitzen.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-7.webp)

Es gäbe noch ein zusätzliches VR-Erlebnis, bei dem man scheinbar virtuell durch die Titanic gehen kann. Das wurde mir beim Buchen allerdings nicht angeboten. Vor Ort hätten wir nochmals 5 Euro pro Person zahlen müssen, das erschien uns dann aber mit den bisher gemachten Erfahrungen nicht lohnenswert.

Und natürlich gibt’s auch die klassische Foto-Location für das „Ich bin der König der Welt“-Foto. Leider ist der Hintergrund zu klein geraten, um wirklich gute Bilder zu ermöglichen.

![Ein Ausstellungsstück, das einen Teil des Decks der Titanic mit weißem Geländer und einer Rettungsboothalterung vor einer großen Fototapete des Schiffes darstellt. Daneben stehen gestapelte Holzkisten.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-3.webp)

Da es eine Überraschung sein sollte, habe ich bewusst keine Rezensionen vorab gelesen. Für knapp 30 € pro Person ist man etwa eine Stunde nett beschäftigt. Aber das Preis-Leistungs-Verhältnis stimmt aus meiner Sicht nicht, und das sagt ehrlicherweise vor allem auch der Titanic-Hardcore-Fan in unserer Familie.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/titanic-7.webp,de,,2025-05-31T22:00:00+00:00
XSqDryzBoAgHhHcPetSr,Am Teich,am-teich,2025/06/04/zum-heutigen-fotovorschlag-fllt-mir,2025-06-03T22:00:00+00:00,"[""fotos"", ""fotovorschlag""]",True,False,False,"![Zwei Damen sitzen auf einer Bank am Ufer des Starnberger Sees, umgeben von Bäumen, und blicken auf das Wasser.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/da7b6e1b40.webp)

Zum heutigen Fotovorschlag fällt mir dieses Foto von 2 Damen auf einer Parkbank an der Bootsanlegestelle Tutzing ein. Auch wenn zwischen Starnberger See und „am Teich“ vielleicht ein klitzekleiner poetischer Stretch ist. [📍](https://www.openstreetmap.org/?mlat=47.91003833333333&mlon=11.28379166666667)
",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/da7b6e1b40.webp,de,fotos,2025-06-03T22:00:00+00:00
DwNYpZTjXtWcaBNBZvdC,Kebabgate,kebabgate,2025/06/06/kebabgate,2025-06-05T22:00:00+00:00,"[""blog"", ""faktenwissen"", ""podcasts""]",True,True,False,"![Das ikonische Döner-Logo: Ein Koch schneidet Fleisch von einem vertikalen Spieß, umgeben vom Text DÖNER PAPERS.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/dner-papers-logo.webp)

Wer hat eigentlich das ikonische Döner-Logo erfunden? Ich zumindest habe mich das bisher noch nie gefragt. Und dennoch habe ich mir den [vierteiligen Podcast „Döner Papers“](https://www.br.de/presse/inhalt/pressemitteilungen/doener-papers-raetsel-um-doener-logo-geloest-100.html) reingezogen. Ein investigativer Leckerbissen für alle, die mehr über [eines der beliebtesten Fastfoods Deutschlands](https://www.falstaff.com/de/news/doener-vs-currywust-das-ist-das-beliebtere-fast-food-der-deutschen) wissen wollen. Zwischen Alufolie und Fleischspieß entfaltet sich eine unterhaltsame wie aufschlussreiche 3-jährige Recherche, die am Ende zum vermeintlichen Designer des Logos Mehmet Unay führt.

In den 4 Episoden erfährt man viel über den Ursprung des Döners in Deutschland, die kulturelle Verwurzelung des Döners durch türkische Gastarbeiter seit den 1970er Jahren und den wenigen türkischen Familien, die das Döner-Business bis heute maßgeblich dominieren. Aber auch das der [Döner keine deutsche Erfindung ist](https://www.swr.de/wissen/1000-antworten/ist-der-doener-eine-deutsche-erfindung-aus-berlin-104.html), sondern seinen Ursprung schon Anfang des 19. Jahrhunderts in der [westanatolischen Stadt Bursa](https://de.wikipedia.org/wiki/Bursa) hatte.

Nach der Veröffentlichung des Podcasts [kommt es zu einer interessanten Wendung](https://rp-online.de/panorama/wissen/nach-doener-papers-streit-um-schoepfung-des-doener-logo_aid-128102975). Weitere Recherchen legen nahe, dass es sich beim Logo nicht um das Werk eines Einzelnen handelt, sondern um [eine kreative Gemeinschaftsleistung](https://shop.kochdichturkisch.de/2025/05/die-geschichte-des-doener-logos/) mehrerer Mitarbeiter der ersten türkischen Druckerei in Deutschland (in der wohl auch Mehmet Unay gearbeitet hat). In diesem Zusammenhang fällt der Name Mehmet Tançgil, der diese Druckerei gegründet hat. Sein Sohn ergänzt die vom Podcast erzählte Geschichte um ein paar entscheidende Details und legt auch entsprechende Beweise vor, die [diese Version](https://www.youtube.com/watch?v=q6cKnYsNMBY) deutlich stützen.

<iframe width=""560"" height=""315"" src=""https://www.youtube-nocookie.com/embed/q6cKnYsNMBY?si=S2V3b_ij9hai5dUy"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>

Wer auch immer nun welchen Anteil am Logo hatte, es ist gut zu wissen, dass es als eine Art Allgemeingut angesehen und nicht monetarisiert werden soll. Der nächste ~~Döner~~ Dürüm wird mir mit diesem Wissen nun besonders schmecken.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/dner-papers-logo.webp,de,,2025-06-05T22:00:00+00:00
iVYjwtggTjxQdygkHbWC,Tag des Meeres,tag-des-meeres,2025/06/08/zum-tag-des-meeres-fllt,2025-06-07T22:00:00+00:00,"[""fotos"", ""fotovorschlag""]",True,False,False,"![Eine Gruppe von Menschen watet durch flaches Wasser auf einem Wattenmeer.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/01-1.webp)

Zum Tag des Meeres eine schöne Erinnerung an meine bisher einzige [Wattwanderung](https://de.wikipedia.org/wiki/Wattwanderung) im ersten gemeinsamen Urlaub mit meiner heutigen Frau. Das Foto ist im September 2006 kurz vor der [ostfriesischen Insel Baltrum](https://de.wikipedia.org/wiki/Baltrum) entstanden.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/01-1.webp,de,fotos,2025-06-07T22:00:00+00:00
jEwzgVkzeBtkUjUiCekJ,Sturmernte,sturmernte,2025/06/09/der-sturm-der-letzten-tage,2025-06-08T22:00:00+00:00,"[""fotos""]",True,False,False,"![Eine Hand hält mehrere grüne, stachelige Kastanien auf einem Boden aus Erde und Beton, mit verstreuten Blättern und Zweigen.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/a1f711bc00.webp)

Der Sturm der letzten Tage hat hier im Umkreis einige Kastanienbäume viel zu früh ihrer Früchte beraubt.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/photo-1592634549335-f6be8df97b47.webp,de,fotos,2025-06-08T22:00:00+00:00
DhbVmQSpEQwsuNQNXYpW,Einäugig ist schwer,einaugig-ist-schwer,2025/06/12/wieder-zuhause-einugiges-bedienen-eines,2025-06-11T22:00:00+00:00,"[""blog"", ""gesundheit"", ""digitallife""]",True,True,False,"![Ein Mann mit einem Verband auf dem Kopf fotografiert sich selbst in einer Klinik, während eine Karte die Arabella Klinik anzeigt.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/3244d804c7.webp)

Nach der OP wieder Zuhause. Einäugiges Bedienen eines Smartphones ist ehrlich gesagt so ziemlich unmöglich. Da muss Apple noch einmal dringend an der Barrierefreiheit schrauben. Zum Glück gibt es Spracheingabe. Und überraschenderweise funktioniert Face-ID auch für Piraten.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/3244d804c7.webp,de,,2025-06-11T22:00:00+00:00
wLYSaBxmQHsZLwHAFIuC,🍿 Echo Valley (★★☆☆☆),echo-valley,2025/06/13/echo-valley-ist-kein-perfekter,2025-06-12T22:00:00+00:00,"[""blog"", ""popcornfieber""]",True,True,False,"![Ein Filmplakat zeigt zwei Frauenporträts vor einem Haus und bewirbt den Apple TV+ Film Echo Valley mit Julianne Moore und Sydney Sweeney.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/2300c8277b.webp)

[Echo Valley](https://de.m.wikipedia.org/wiki/Echo_Valley_(Film)) ist kein perfekter Thriller und die Handlung wirkt manchmal arg konstruiert. Aber die Geschichte einer Mutter, die ihre drogensüchtige Tochter so sehr liebt, dass sie selbst zur Täterin wird, hat Wucht. Aber ich habe gelernt, dass [Heu sich selbst entzünden kann](https://de.m.wikipedia.org/wiki/Heuselbstentz%C3%BCndung).",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/2300c8277b.webp,de,,2025-06-12T22:00:00+00:00
QjBiTNBPMTWxcUhwZxtR,Geschmacksexplosion,geschmacksexplosion,2025/06/14/geschmacksexplosion-hier-in-form-einer,2025-06-13T22:00:00+00:00,"[""fotos"", ""fotovorschlag""]",True,False,False,"![Ein Marktstand in Kuala Lumpur mit einem großen Stapel von Durian-Früchten. Viele der stacheligen Früchte sind aufgeschnitten, um das leuchtend gelbe Fruchtfleisch zu zeigen, das einzeln in Plastikfolie verpackt ist.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/kuala-lumpur-streetmarket-durian.webp)

*Geschmacksexplosion* hier in Form einer [Durianfrucht](https://de.wikipedia.org/wiki/Durian), auch als Stinkfrucht ~~bekannt~~ berüchtigt, auf einem Street Market in Kuala Lumpur. Ich hab mich aber nur an das Durian-Eis herangetraut, was ehrlich gesagt gar nicht sooooooo schlecht war.
",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/kuala-lumpur-streetmarket-durian.webp,de,fotos,2025-06-13T22:00:00+00:00
ukaVzUPeAoQNMvQLSpCH,Appetit auf Heimat,appetit-auf-heimat,2025/06/20/erste-thringer-seit-jahren-eine,2025-06-19T22:00:00+00:00,"[""fotos""]",True,False,False,"![Eine Hand hält ein Brötchen mit einer langen Thüringer Bratwurst und Senf darauf.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/4c82755bee.webp)

Erste Thüringer. Seit Jahren eine Bastion, der [Rennsteiggrill](https://maps.app.goo.gl/9K3FFJgWgqFAcqry6) in Laucha.",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/4c82755bee.webp,de,fotos,2025-06-19T22:00:00+00:00
xvRjDpPEYtmbtMTYDuzz,Eschwege,eschwege,2025/06/20/eschwege,2025-06-19T22:00:00+00:00,"[""blog"", ""unterwegs""]",True,True,False,"Kurzer Abstecher nach [Eschwege](https://de.m.wikipedia.org/wiki/Eschwege) (Hallo Papa), das übrigens nichts mit [Enschede](https://de.m.wikipedia.org/wiki/Eschede) zu tun hat. Sehr sehenswertes kleines Städtchen mit jeder Menge Fachwerkhäusern. Die Bilder stammen vom Spaziergang an der [Werra](https://de.m.wikipedia.org/wiki/Werra) und am [Werratalsee](https://de.m.wikipedia.org/wiki/Werratalsee). In der Innenstadt war ich so sehr ins Gespräch vertieft, das ich glatt vergessen habe die pittoresken Häusschen zu fotografieren. Aber ich war ja nicht zum letzten Mal hier.

![Eine malerische Flusslandschaft mit historischen Gebäuden am Ufer und einer Brücke unter klarem blauem Himmel.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/6nkd2q154d29nznb5amz7ph7x71c64jp.webp)

![Das Wehr am Werrakanal mit umgebender Vegetation und klarer Spiegelung des blauen Himmels und der Bäume im Wasser.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/te5ex1rxs08r6kwrefhv727r6bx6z877.webp)

![Mehrere kleine Boote stehen auf einem grünen Rasen neben einem Baum und Büschen unter klarem Himmel.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/pddnyb4mr1ey5tnwhk2mjbtnb4d9eacf.webp)

![Segelboote liegen an einem Steg auf einem ruhigen See unter klarem, blauem Himmel.](https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/4jfv08e5atzjbdg6stbe2q21nbm5srzk.webp)",,,https://bear-images.sfo2.cdn.digitaloceanspaces.com/fischr/6nkd2q154d29nznb5amz7ph7x71c64jp.webp,de,,2025-06-19T22:00:00+00:00
